217,2510348.617,195008.695,23.43,180.6
218,2510351.292,195007.337,22.43,0
219,2510349.241,195039.138,24.537,62
220,2510349.689,195065.611,24.247,990
221,2510348.448,195064.227,24.362,986
222,2510356.724,195028.815,24.623,360157377
223,2510333.238,194991.042,24.55,530
224,2510344.156,195051.244,24.387,980231
225,2510344.98,195051.102,24.345,990631
226,2510333.824,194987.785,23.32,180.55
227,2510352.387,195022.907,24.633,150
228,2510328.776,195031.125,24.273,87
229,2510342.82,195044.193,24.48,630280
230,2510342.128,195044.552,24.478,230280
231,2510318.68,194971.088,24.486,530
232,2510341.416,195042.535,24.45,280290991
233,2510339.918,195039.147,24.327,990771
234,2510339.034,195036.785,24.289,370
235,2510327.77,195050.332,24.329,87
236,2510330.012,195057.547,-999,32
237,2510309.235,195067.788,24.361,980
238,2510311.454,195077.539,24.261,84
239,2510293.803,195066.527,24.332,87
240,2510293.98,195075.058,24.388,980991
241,2510293.98,195075.461,-999,32
242,2510319.616,194969.436,23.162,180.6
243,2510322.133,194967.805,21.962,0
244,2510302.296,195093.729,24.403,440990
245,2510301.319,195092.198,-999,32
246,2510330.912,194994.644,-999,150901
247,2510329.703,194993.299,23.866,150211.04
248,2510329.457,194993.595,-999,32
249,2510296.505,195053.1,-999,32
250,2510296.112,195053.813,24.226,370
251,2510333.408,194990.092,23.95,210
252,2510297.469,194944.173,24.326,530
253,2510287.461,195060.078,24.205,770
254,2510318.943,194999.846,24.281,900
255,2510298.472,194942.968,23.198,180.6
256,2510297.485,195009.734,24.265,900
257,2510257.66,195072.245,24.233,770
258,2510245.753,195078.173,24.348,770991971
259,2510269.08,195022.445,24.264,900
260,2510269.623,195021.534,-999,32
261,2510268.801,195021.802,-999,32
262,2510268.469,195021.124,24.148,32
263,2510267.927,195006.133,24.148,85
264,2510252.673,195071.287,24.313,370
265,2510243.205,195075.484,24.331,370970
266,2510243.781,195033.508,24.271,900
267,2510279.946,194922.661,24.154,530
268,2510226.05,195041.086,24.313,900
269,2510259.33,195091.219,-999,32
270,2510258.871,195091.463,-999,32
271,2510258.825,195091.891,24.368,990980
272,2510280.835,194921.756,23.355,180.6
273,2510283.271,194920.006,22.055,0
274,2510261.495,195094.89,24.467,990981
275,2510235.529,195067.038,24.292,970919
276,2510276.228,194918.53,24.177,535
277,2510247.756,195102.995,24.433,980961
278,2510236.065,195093.598,24.333,83
279,2510226.438,195056.137,24.249,910
280,2510211.635,195058.554,24.249,87
281,2510240.598,195051.186,24.249,87
282,2510263.484,195112.365,24.368,87
283,2510215.416,195046.373,24.268,916900
284,2510212.94,195047.782,24.246,900
285,2510271.749,195106.24,24.381,440
286,2510271.132,195106.558,24.39,990
287,2510205.408,195040.659,24.273,900
288,2510283.529,195120.267,24.415,440991
289,2510296.707,195115.582,24.47,440
290,2510297.884,195115.164,-999,440
291,2510305.195,195134.112,24.476,440
292,2510309.46,195143.284,-999,32
293,2510310.579,195144.681,24.424,440
294,2510311.906,195143.618,-999,32
295,2510192.973,195029.046,24.304,905911
296,2510288.733,195128.137,24.495,990
297,2510179.378,195036.895,24.336,910921
298,2510279.647,195133.633,24.502,990
299,2510168.399,195042.315,24.292,925
300,2510167.477,195046.279,24.315,920
301,2510168.687,195050.442,24.303,926
302,2510261.796,195126.783,24.428,960
303,2510159.983,195053.509,-999,117
304,2510223.131,195116.884,24.496,980991
305,2510215.373,195114.934,24.396,83
306,2510220.695,195126.582,24.396,83
307,2510167.741,195051.84,24.78,110
308,2510167.782,195061.84,24.78,85
309,2510174.586,195063.987,24.711,110
310,2510204.665,195083.381,24.405,990970910
311,2510190.88,195090.992,24.464,970920
312,2510189.311,195091.881,24.879,110
313,2510197.792,195104.374,24.484,970
314,2510198.341,195109.176,25.061,110
315,2510202.245,195113.706,24.549,970
316,2510207.178,195125.901,24.616,980970
317,2510204.157,195122.717,25.06,110
318,2510196.565,195116.209,25.01,85
319,2510207.029,195132.279,25.193,110101
320,2510209.919,195139.284,25.201,110501
321,2510209.244,195136.112,24.607,82
322,2510204.35,195143.746,24.924,100500
7059,,,,1008
1008,2510361.502,195034.09,24.544,2
324,2510167.056,195049.299,24.199,919969
325,2510163.054,195051.353,24.272,960
326,2510159.777,195055.007,25.186,111517
327,2510265.493,194909.341,24.221,530369
328,2510266.645,194908.004,23.287,185.6
329,2510269.002,194906.148,22.087,0
330,2510141.284,195068.178,25.621,991
331,2510146.791,195062.375,25.021,84
332,2510145.237,195069.952,25.575,990
333,2510148.795,195071.549,115.575,990510
334,2510149.171,195071.879,115.075,85
335,2510166.476,195045.651,24.235,910
336,2510167.385,195041.113,24.212,916921032
337,2510172.33,195038.752,-999,32
338,2510174.383,195038.07,24.215,910
339,2510256.053,194901.409,24.235,360
340,2510136.962,195039.369,25.183,110
341,2510188.253,195029.737,24.168,910
342,2510189.744,195030.22,24.181,931
343,2510159.201,195052.417,24.365,966
344,2510185.263,195024.521,24.111,910
345,2510185.785,195023.423,24.102,930
346,2510190.698,195017.109,23.952,84
347,2510162.495,195033.428,24.204,920
348,2510156.686,195038.929,24.054,85
349,2510169.03,195027.24,23.954,84
350,2510170.195,195004.263,24.139,910941
351,2510150.878,195016.957,24.203,920940
352,2510169.531,195002.737,24.011,910
353,2510170.999,195002.761,24.101,930921
354,2510142.861,195005.331,24.196,940991
355,2510159.545,194989.384,23.944,910
356,2510154.297,194992.291,23.794,84
357,2510133.667,195010.066,24.259,990
358,2510156.768,194984.01,23.923,920
359,2510163.931,194980.448,23.773,84
360,2510126.027,195015.098,24.298,990
361,2510120.905,195017.62,24.228,990
362,2510137.932,194997.189,23.967,940
363,2510155.47,194983.73,23.929,910940
364,2510117.912,195011.319,23.982,990981
365,2510118.808,195009.762,23.937,980
366,2510126.671,194996.988,23.737,84
367,2510152.422,194979.125,23.865,910
368,2510152.877,194978.271,23.945,920
369,2510118.286,195000.49,23.913,985979
370,2510144.874,194967.454,23.984,920941
371,2510138.253,194960.648,23.861,910951
372,2510132.778,194953.597,23.835,910
373,2510126.902,194954.815,23.675,84
374,2510121.156,194997.443,23.855,970
375,2510121.75,194993.042,23.816,970
376,2510109.62,195014.972,24,990
377,2510102.803,195010.786,23.7,84
378,2510106.393,195018.878,24.414,990
379,2510120.858,194985.143,23.82,970
380,2510118.627,194977.35,23.812,976950
381,2510116.846,194999.815,-999,980
382,2510110.44,194986.252,-999,84
383,2510115.685,194968.624,23.79,975
384,2510133.393,194952.815,23.862,920951
385,2510140.825,194946.734,23.862,950
386,2510139.153,194936.874,23.692,84
387,2510113.904,194960.053,23.788,970
388,2510114.406,195000.078,-999,986
389,2510105.519,195002.443,23.828,985
390,2510125.132,194944.833,23.772,910
391,2510125.86,194944.329,23.779,920
392,2510100.712,195002.608,-999,980
393,2510118.762,194938.699,23.742,910
394,2510114.955,194947.618,23.799,910976
395,2510097.092,195001.521,23.85,986961
396,2510097.347,194998.734,23.741,960
397,2510094.286,194996.509,23.575,82
398,2510118.545,194937.205,23.79,920911
399,2510085.548,194996.52,23.853,980
400,2510115.242,194943.889,23.72,910
401,2510113.443,194940.491,23.742,910
402,2510112.797,194943.338,23.725,970
403,2510094.224,194968.387,23.686,960
404,2510101.996,194966.49,23.586,84
405,2510107.834,194911.402,23.738,910
406,2510089.92,194924.466,23.754,960991
407,2510108.282,194922.029,23.787,970990
408,2510136.612,194902.404,23.863,910981
409,2510134.72,194908.098,23.693,84
410,2510105.51,194907.735,23.743,970
411,2510101.103,194886.191,23.671,970
412,2510124.55,194927.365,23.735,920
413,2510133.582,194914.743,23.779,920
414,2510138.554,194905.54,23.875,920915
415,2510141.874,194908.101,23.893,910
416,2510145.325,194912.167,23.842,916
417,2510155.29,194913.002,23.692,84
418,2510158.482,194930.876,23.932,910950
419,2510160.117,194932.474,23.954,910951
420,2510170.49,194924.179,23.951,950
421,2510171.057,194946.74,23.99,910940
422,2510171.233,194946.937,24.004,910941
423,2510183.461,194914.247,24.006,950991
424,2510194.498,194930.601,24.096,950940
425,2510195.784,194945.545,23.896,84
426,2510203.555,194934.84,23.976,84
427,2510193.469,194918.645,23.796,84
428,2510161.752,194894.503,23.865,980
429,2510162.016,194891.081,23.912,980
430,2510197.265,194981.528,24.135,910921
431,2510190.929,194988.019,24.102,930
432,2510197.44,194982.455,24.121,910930
433,2510212.357,194980.883,24.021,84
434,2510191.343,194996.16,24.001,84
435,2510206.196,194946.747,24.057,950
436,2510218.481,194963.759,24.135,950920
437,2510174.735,194892.189,23.93,985
438,2510199.013,195023.429,24.191,900
439,2510206.639,195017.836,24.152,906
440,2510210.8,195014.349,-999,32
441,2510211.494,195013.594,-999,32
442,2510177.835,194902.97,23.911,980
443,2510181.61,194910.601,23.912,986990
444,2510212.494,195013.253,24.155,900
445,2510217.312,195010.145,24.15,900910
446,2510209.462,194919.706,24.094,940999
447,2510201.45,194908.294,23.998,990989
448,2510238.477,194998.689,-999,32
449,2510242.603,194996.895,24.129,900950
450,2510208.792,194906.874,24.039,980
451,2510218.474,194906.895,24.056,980
452,2510220.539,194933.979,24.042,940
453,2510254.567,194990.015,-999,32
454,2510233.518,194951.113,24.122,940920
455,2510238.266,194936.884,23.872,84
456,2510246.706,194958.259,23.922,84
457,2510236.521,194965.809,23.972,84
458,2510238.233,194957.55,24.091,940
459,2510226.917,194908.057,24.049,986
460,2510249.992,194973.117,24.094,940
461,2510260.256,194988.293,24.124,940900
462,2510262.967,194986.201,-999,32
463,2510230.5,194908.303,24.073,980961
464,2510271.653,194982.499,24.2,900
465,2510281.225,194985.394,24.1,85
466,2510244.174,194924.701,24.045,960
467,2510259.162,194924.116,23.895,84
468,2510222.277,194896.829,23.968,980
469,2510249.394,194930.409,24.056,960
470,2510253.374,194934.807,24.119,960920
471,2510256.8,194938.781,24.102,960
472,2510275.114,194962.474,24.079,960
473,2510284.107,194975.003,24.212,960905
474,2510289.682,194970.887,24.085,900
475,2510295.325,194964.579,24.114,906457
476,2510218.86,194890.807,23.973,986959
477,2510211.037,194884.579,23.823,84
478,2510238.611,194887.965,24.531,360
479,2510238.735,194887.599,24.533,551
480,2510320.689,194981.386,24.47,150
481,2510223.075,194891.003,-999,950
482,2510226.009,194889.61,24.014,950
483,2510227.212,194887.24,24.015,956
484,2510314.607,194970.936,24.544,0
485,2510306.559,194963.612,-999,32
486,2510289.337,194939.107,-999,32
487,2510238.723,194886.963,22.773,180.6
488,2510240.741,194884.743,21.273,0
489,2510213.378,194890.838,23.967,980
490,2510304.466,194959.965,24.381,150101
491,2510298.507,194965.351,24.258,100
492,2510296.48,194963.134,24.221,100900
493,2510302.191,194956.907,24.471,900150
494,2510300.774,194961.249,24.13,76
495,2510218.401,194875.174,24.52,550
496,2510196.365,194900.065,23.961,996
497,2510204.12,194898.101,23.841,84
498,2510193.741,194895.508,-999,990
499,2510301.153,194956.202,-999,32
500,2510218.626,194874.706,22.535,180.6
501,2510193.072,194893.189,23.982,990980
502,2510296.854,194949.802,24.344,150
503,2510188.533,194892.481,24.002,980991
504,2510288.129,194939.058,24.352,150
505,2510285.789,194935.7,24.315,150
506,2510193.14,194861.782,24.445,550
507,2510174.889,194891.171,23.985,980
508,2510176.145,194881.25,23.835,84
509,2510192.91,194861.283,22.675,180.6
510,2510194.668,194858.852,21.075,0
511,2510275.097,194923.074,24.36,150
512,2510160.641,194889.943,23.985,980971
513,2510265.977,194914.033,24.38,150
514,2510187.074,194862.107,24.577,61
515,2510257.738,194906.379,24.4,150
516,2510252.308,194902.685,24.358,150
517,2510176.204,194854.76,24.487,550
518,2510160.684,194893.821,24.085,970
519,2510161.384,194890.63,23.745,0
520,2510176.187,194854.232,22.725,180.6
521,2510244.095,194896.564,24.407,910
522,2510236.8,194891.968,24.535,910
523,2510235.721,194892.287,24.548,910
524,2510154.722,194847.389,24.506,550
525,2510130.029,194902.664,23.914,970961
526,2510132.096,194887.807,23.714,84
527,2510220.115,194882.678,24.468,155
528,2510154.76,194846.87,22.56,180.6
529,2510156.335,194844.317,20.96,0
530,2510210.78,194877.265,24.454,150
531,2510112.71,194908.61,23.827,960
532,2510200.906,194871.863,24.491,150
533,2510107.64,194909.458,23.913,960
534,2510107.002,194910.579,23.511,0
535,2510190.877,194866.904,24.461,156
536,2510135.324,194843.119,24.512,556
537,2510184.195,194866.44,24.058,990
538,2510184.353,194864.177,24.505,155990
539,2510102.568,194885.118,23.892,960
540,2510172.145,194859.311,24.53,150
541,2510097.072,194864.629,23.773,951
542,2510159.662,194854.955,24.491,150
543,2510154.996,194853.387,24.499,155980
544,2510134.966,194842.554,22.686,180.6
545,2510096.312,194851.46,23.875,960
546,2510105.615,194855.126,23.695,84
547,2510149.519,194851.769,24.474,150
548,2510095.599,194847.069,23.846,960
549,2510143.494,194850.45,24.461,156
550,2510135.246,194848.911,24.435,155
551,2510100.076,194846.369,23.89,960
552,2510100.393,194845.634,23.29,0
553,2510105.491,194847.186,23.826,960
554,2510106.926,194844.622,23.822,960
555,2510121.433,194846.438,24.447,150
556,2510095.312,194837.362,24.518,530
557,2510106.821,194844.346,24.498,150
558,2510095.222,194836.92,22.662,180
559,2510096.501,194834.206,21.162,0
560,2510093.881,194845.014,24.006,211.09
561,2510092.728,194842.826,24.472,150950
562,2510120.102,194847.099,23.956,970
563,2510144.308,194852.067,24.003,970
564,2510148.522,194853.537,23.896,970
565,2510148.772,194851.862,-999,970
566,2510093.044,194836.737,22.616,210
7061,,,,7060
7060,2510179.327,195036.916,24.319,2
1,2510166.234,195167.981,26.963,61
2,2510162.974,195136.427,26.541,117701.4R
3,2510167.988,195138.741,26.653,110
4,2510168.727,195137.322,25.153,85
5,2510204.381,195143.729,-999,157
6,2510204.259,195145.16,-999,155110
7,2510161.331,195147.113,-999,700411
8,2510203.496,195153.101,-999,150
9,2510161.281,195150.097,-999,410701.4R
10,2510201.658,195159,-999,156
11,2510181.664,195149.472,26.94,76
12,2510199.798,195164.592,-999,150
13,2510196.326,195165.536,-999,711.1B
14,2510199.204,195166.255,-999,150411
15,2510196.47,195162.513,-999,710
16,2510193.037,195162.335,-999,713721
17,2510193.254,195159.42,-999,720.T
18,2510171.927,195156.886,27.055,720
19,2510194.511,195193.766,-999,150
20,2510193.416,195200.091,-999,150
21,2510173.402,195163.457,27.056,410711
22,2510170.868,195163.239,27.051,720710
23,2510172.422,195170.276,-999,410281
24,2510172.163,195173.182,-999,285
25,2510159.965,195159.502,-999,700811
26,2510171.31,195178.528,27.28,280
27,2510172.059,195184.989,27.349,280
28,2510162.038,195161.58,-999,37
29,2510159.642,195162.358,-999,810
30,2510161.414,195169.153,-999,301
31,2510163.996,195169.533,-999,300411.4R
32,2510165.48,195169.752,-999,410
33,2510163.02,195176.162,-999,300
34,2510164.386,195176.226,-999,300
35,2510176.201,195189.806,27.317,280
36,2510181.617,195192.195,27.298,280
37,2510187.952,195191.592,27.305,280
38,2510164.772,195183.004,-999,301.4R
39,2510167.179,195196.531,-999,150410
40,2510193.106,195187.787,27.298,280
41,2510195.558,195182.134,27.239,280
42,2510183.243,195180.024,27.194,74
43,2510162.897,195195.912,-999,300410
44,2510194.904,195175.597,27.267,280
45,2510190.133,195169.64,27.255,280
46,2510182.923,195167.396,27.248,286
47,2510183.186,195164.829,27.138,280
48,2510184.566,195199.517,25.66,991981
49,2510167.53,195197.33,25.635,990
50,2510166.624,195207.289,25.635,87
51,2510195.256,195170.008,27.154,81
52,2510176.57,195194.483,27.053,81
53,2510212.833,195180.63,25.314,89
54,2510213.549,195144.895,25.28,117
55,2510224.414,195162.438,25.42,110
56,2510231.52,195175.033,25.476,110
57,2510232.757,195179.669,25.473,110
58,2510233.236,195188.888,25.539,110
59,2510208.433,195204.215,25.777,951961971
60,2510226.698,195205.349,25.615,970
61,2510198.797,195202.959,25.762,960
62,2510236.793,195206.379,-999,970110
63,2510222.841,195217.63,25.555,89
64,2510190.842,195200.846,25.776,960
65,2510238.784,195218.022,25.814,0
66,2510239.319,195217.896,25.814,110
67,2510222.396,195243.296,25.735,89
68,2510185.691,195199.821,25.761,960
69,2510185.398,195199.416,25.361,0
70,2510240.909,195226.758,25.819,110
71,2510208.26,195225.504,25.778,950991
72,2510183.655,195217.309,25.804,980971
73,2510208.451,195226.613,25.829,950919
74,2510218.882,195226.385,25.798,910
75,2510228.087,195227.277,25.796,910
76,2510235.562,195229.446,25.798,916
77,2510164.494,195216.024,25.821,970
78,2510166.867,195219.244,25.821,87
79,2510239.686,195230.557,25.854,910110
80,2510239.345,195232.285,25.912,110901911
81,2510184.517,195226.022,25.854,960990
82,2510190.572,195218.063,25.604,84
83,2510242.351,195232.469,25.888,110
84,2510183.744,195222.032,25.81,101
85,2510244.387,195234.907,-999,0
86,2510245.016,195234.743,-999,110
87,2510165.535,195221.253,25.894,100
88,2510163.625,195233.374,25.943,991
89,2510164.922,195228.545,25.743,87
90,2510165.692,195241.103,25.943,87
91,2510182.761,195233.739,25.869,990
Jan-61,2510225.713,195245.997,25.733,2
93,2510182.458,195248.372,25.934,990981
94,2510183.486,195248.379,25.898,960980
95,2510207.671,195264.629,25.87,950941
96,2510167.155,195248.058,25.915,990
97,2510182.839,195264.208,26.059,940960
98,2510187.102,195255.162,25.509,84
99,2510159.518,195264.606,26.104,940
100,2510165.334,195256.472,25.804,87
101,2510268.822,195138.857,24.447,991981
102,2510267.997,195138.087,24.401,32
103,2510240.224,195146.504,-999,901
104,2510243.549,195151.962,24.494,900980
105,2510240.178,195155.656,24.294,87
106,2510244.589,195150.975,-999,32
107,2510217.492,195146.181,-999,601
108,2510309.537,195145.429,24.46,971
109,2510226.206,195162.613,24.618,600
110,2510233.306,195172.399,24.47,600
111,2510321.444,195168.686,24.504,970
112,2510316.534,195177.398,24.704,89
113,2510258.308,195177.787,24.497,900
114,2510259.003,195179.002,-999,900911
115,2510299.498,195176.455,24.48,970
116,2510235.968,195179.046,24.565,600910
117,2510290.827,195177.878,24.539,990970900
118,2510297.725,195164.558,24.439,87
119,2510234.636,195179.222,24.619,600181
120,2510289.552,195179.152,24.572,101
121,2510286.935,195191.216,24.306,82
122,2510241.477,195180.017,24.667,119
123,2510260.323,195186.761,24.753,0
124,2510236.982,195183.707,25.038,110
125,2510235.967,195182.22,24.188,0
126,2510237.313,195189.062,25.108,110
127,2510270.703,195208.302,24.374,0
128,2510241.688,195193.256,24.908,110
129,2510298.209,195232.698,24.426,82
130,2510239.821,195197.559,25.077,110
131,2510307.757,195237.747,24.432,100
132,2510241.069,195201.677,24.708,116
133,2510266.552,195240.633,24.506,0
134,2510244.927,195224.224,24.54,110
135,2510243.498,195224.683,23.94,0
Jan-61,,,,7061
7061,2510227.396,195169.666,25.519,2
137,2510250.512,195238.987,24.668,110
138,2510261.254,195264.776,24.45,110
139,2510260.553,195266.103,23.85,0
140,2510270.495,195291.067,24.636,110
141,2510269.431,195292.124,23.936,0
142,2510292.8,195281.006,24.524,0
143,2510311.059,195258.033,24.457,82
144,2510325.912,195260.128,24.457,0
145,2510281.282,195316.399,24.764,110
146,2510280.104,195317.328,23.964,0
147,2510289.228,195332.172,24.653,110
148,2510245.168,195235.305,25.854,117.1
149,2510182.794,195292.713,26.161,960991
150,2510189.559,195285.349,25.861,84
151,2510250.983,195249.478,26.028,110.1
152,2510257.531,195267.152,25.982,110.1
153,2510239.329,195232.32,25.913,941
154,2510207.981,195265.473,26.009,950989
155,2510240.442,195239.35,25.905,945
156,2510222.246,195265.032,26.025,980
157,2510220.454,195274.87,25.875,84
